movie_ID,IMDB_ID,title,vote_average,vote_count,status,Release Date,Budget,Revenue,Popularity,Runtime,Language,Genres,Production Companies,Director,Top Cast,Keywords,Profit,Year,Distance From Mean
724495,tt8093700,The Woman King,7.672,2151,Released,2022-09-16,50000000,97300000,6.333,135,en,"Action, Drama, History","TriStar Pictures, JuVee Productions, Entertainment One, Welle Entertainment, TSG Entertainment II",Gina Prince-Bythewood,"Viola Davis, Thuso Mbedu, Lashana Lynch","africa, arranged marriage, warrior woman, based on true story, slave trade, duringcreditsstinger, woman director, military unit, aggressive, 19th century, mother daughter reunion, freed slave, female warrior, west africa, weapons training, factual, reminiscent, admiring, celebratory, commanding, exhilarated",47300000,2022,19581320.31326481
587807,tt1361336,Tom & Jerry,6.77,2468,Released,2021-02-10,50000000,136536687,5.1096,101,en,"Comedy, Family, Animation","Warner Animation Group, Turner Entertainment, The Story Company, Warner Bros. Pictures",Tim Story,"Chloë Grace Moretz, Michael Peña, Colin Jost","aftercreditsstinger, live action and animation",86536687,2021,19655366.68673519
455980,tt2854926,Tag,6.706,3209,Released,2018-05-30,28000000,75100000,6.6928,100,en,"Comedy, Action","New Line Cinema, Broken Road Productions, Warner Bros. Pictures",Jeff Tomsic,"Ed Helms, Jon Hamm, Jeremy Renner","based on true story, travel, game, group of friends, classmates",47100000,2018,19781320.31326481
479718,tt7468056,The Outlaws,7.673,453,Released,2017-10-03,5900000,52946454,5.3267,121,ko,"Action, Crime, Thriller","Hong Film, BA Entertainment",Kang Yun-sung,"Don Lee, Yoon Kye-sang, Jo Jae-yun","police, detective, gang, illegal alien, 2000s, korean chinese, seoul, south korea",47046454,2017,19834866.31326481
261023,tt1355683,Black Mass,6.517,3399,Released,2015-09-17,53000000,99975678,3.7641,123,en,"Drama, Crime, History","Vendian Entertainment, Infinitum Nihil, Head Gear Films, Cross Creek Pictures, Free State Pictures, RatPac Entertainment, Le Grisbi Productions",Scott Cooper,"Johnny Depp, Joel Edgerton, Julianne Nicholson","prostitute, corruption, boston, massachusetts, gangster, fbi, senator, based on true story, irish mob, beaten to death, pay phone, murder, organized crime, extortion, brutality, informant, illness, 1980s",46975678,2015,19905642.31326481
249070,tt2679042,Hitman: Agent 47,5.876,3101,Released,2015-08-20,35000000,81967450,6.8704,96,en,"Action, Crime, Thriller","Daybreak Productions, Prime Universe Productions, Giant Pictures, TSG Entertainment, Dayday Films, Ingenious Media, Fox International Productions",Aleksander Bach,"Rupert Friend, Zachary Quinto, Hannah Ware","assassin, hitman, secret identity, intelligence, execution, killer, based on video game",46967450,2015,19913870.31326481
287903,tt3850590,Krampus,6.198,2244,Released,2015-11-26,15000000,61800000,3.7828,98,en,"Horror, Comedy, Fantasy","Universal Pictures, Legendary Pictures, Zam Pictures",Michael Dougherty,"Emjay Anthony, Adam Scott, Toni Collette","winter, holiday, santa claus, snowstorm, flashback, fireplace, snow, creature, power outage, destruction, demon, blizzard, based on myths, legends or folklore, christmas, bad kids, holiday horror",46800000,2015,20081320.31326481
502416,tt7958736,Ma,5.817,2280,Released,2019-05-29,5000000,51749995,4.8931,99,en,"Horror, Thriller","Blumhouse Productions, Wyolah Films, dentsu, Fuji Television Network",Tate Taylor,"Octavia Spencer, Juliette Lewis, Diana Silvers","casino, kidnapping, psychopath, underage drinking, revenge, murder, slasher, psychological thriller, stabbing, veterinary, mental illness, loner, school loner, hanging out, munchausen syndrome by proxy",46749995,2019,20131325.31326481
577328,tt8983202,Kabir Singh,6.4,139,Released,2019-06-20,8751000,55478164,1.824,172,hi,"Drama, Romance","Cine1 Studios, T-Series",Sandeep Reddy Vanga,"Shahid Kapoor, Kiara Advani, Arjan Bajwa","self-destruction, delhi, india, surgeon, family relationships, love, remake, based on movie, medical student, anger issues, unconditional love, self hatred, bollywood",46727164,2019,20154156.31326481
268531,tt2091256,Captain Underpants: The First Epic Movie,6.2,1237,Released,2017-06-01,38000000,125427681,3.2667,88,en,"Family, Comedy, Adventure, Animation","DreamWorks Animation, Scholastic Entertainment",David Soren,"Kevin Hart, Thomas Middleditch, Ed Helms","friendship, based on novel or book, superhero, underwear, villain, comic book, school, principal, based on children's book, grade school, sock puppet",87427681,2017,20546360.68673519
1008042,tt10638522,Talk to Me,7.159,3167,Released,2023-07-26,4500000,92000000,18.3933,95,en,Horror,"Causeway Films, Screen Australia, South Australian Film Corporation, Bankside Films, Head Gear Films, Metrol Technology",Danny Philippou,"Sophie Wilde, Alexandra Jensen, Joe Bird","suicide, trauma, possession, female friendship, addiction, grief, female protagonist, death of mother, self mutilation, mental health, dead parent, social media, peer pressure, disembodied hand, generation z, self-harm, supernatural horror, cautionary tale, adelaide australia, body horror, teenager, modern australia",87500000,2023,20618679.68673519
440472,tt1987680,The Upside,7.143,1304,Released,2019-01-10,37500000,125000000,4.3661,126,en,"Comedy, Drama",Escape Artists,Neil Burger,"Kevin Hart, Bryan Cranston, Nicole Kidman","based on true story, remake, class differences, caregiver, man in wheelchair, interracial friendship, social differences, rich man, quadriplegia, male nurse, handicapped, disabled person, feel good",87500000,2019,20618679.68673519
346672,tt3717252,Underworld: Blood Wars,5.896,3731,Released,2016-11-24,35000000,81093313,7.1629,91,en,"Fantasy, Action, Thriller","Lakeshore Entertainment, Screen Gems, Sketch Films",Anna Foerster,"Kate Beckinsale, Theo James, Tobias Menzies","martial arts, sword, vampire, hybrid, ambition, sequel, betrayal, conspiracy, werewolf, gothic, uzi, dark fantasy, woman director, urban gothic, assertive, ominous",46093313,2016,20788007.31326481
640146,tt10954600,Ant-Man and the Wasp: Quantumania,6.293,5220,Released,2023-02-15,388369742,476071180,9.7229,125,en,"Action, Adventure, Science Fiction","Marvel Studios, Kevin Feige Productions",Peyton Reed,"Paul Rudd, Evangeline Lilly, Michael Douglas","hero, superhero, ant, based on comic, sequel, alternate dimension, family, aftercreditsstinger, duringcreditsstinger, marvel cinematic universe (mcu)",87701438,2023,20820117.68673519
945703,tt18690030,Post Truth,7.1,37,Released,2023-03-10,14506629,102500000,0.4263,112,zh,"Comedy, Action","Shanghai Ruyi Film & TV Production, 上海他城影业有限公司, Tao Piao Piao, Tianjin Maoyan Weiying Culture Media, 厦门人马文化传媒有限公司, 中国电影股份有限公司",Dong Chengpeng,"Dong Chengpeng, Li Xueqin, Yin Zheng",slapstick comedy,87993371,2023,21112050.68673519
496328,tt6452574,Sanju,7.2,194,Released,2018-06-29,21918618,67414985,2.3911,161,hi,"Drama, Comedy","Rajkumar Hirani Films, Vinod Chopra Films, Vidhu Vinod Chopra Productions",Rajkumar Hirani,"Ranbir Kapoor, Paresh Rawal, Vicky Kaushal","artists' life, biography, sanjay dutt, bollywood",45496367,2018,21384953.31326481
615457,tt7888964,Nobody,7.926,7304,Released,2021-03-18,17000000,61779301,11.8359,91,en,"Action, Thriller","87North Productions, Odenkirk Provissiero Entertainment, Eighty Two Films",Ilya Naishuller,"Bob Odenkirk, Aleksey Serebryakov, Connie Nielsen","assassin, double life, fight, midlife crisis, bratva (russian mafia), secret organization, thief, home invasion, family, brawl, duringcreditsstinger, aggressive, tense",44779301,2021,22102019.31326481
593643,tt9764362,The Menu,7.17,5247,Released,2022-11-17,35000000,79628200,8.2797,107,en,"Comedy, Horror, Thriller","Hyperobject Industries, Searchlight Pictures, Gary Sanchez Productions, TSG Entertainment",Mark Mylod,"Anya Taylor-Joy, Ralph Fiennes, Nicholas Hoult","psychopath, obsession, mass murder, restaurant, dark comedy, revenge, food, dinner, chef, food critic, remote island, french cuisine, culinary arts, satirical, fine dining, haute cuisine, direct, absurd, foreboding, horrified, pessimistic",44628200,2022,22253120.31326481
335977,tt1462764,Indiana Jones and the Dial of Destiny,6.556,3614,Released,2023-06-25,294700000,383963057,13.0009,155,en,"Adventure, Action",Lucasfilm Ltd.,James Mangold,"Harrison Ford, Phoebe Waller-Bridge, Mads Mikkelsen","treasure hunt, ancient rome, sequel, flashback, knife fight, archaeologist, adventurer, 1960s, nazi germany, action adventure",89263057,2023,22381736.68673519
463821,tt2119543,The House with a Clock in Its Walls,6.252,2183,Released,2018-09-15,42000000,131523093,3.2985,105,en,"Fantasy, Family, Comedy","Amblin Entertainment, Reliance Entertainment, Mythology Entertainment, Amblin Partners, DreamWorks Pictures",Eli Roth,"Jack Black, Cate Blanchett, Owen Vaccaro","based on novel or book, clock, haunted house, uncle, pumpkin, orphan, warlock, secret passageway, 1950s, magician, amused",89523093,2018,22641772.68673519
316023,tt2823054,Mike and Dave Need Wedding Dates,6.054,2494,Released,2016-07-07,33000000,77100000,2.5415,98,en,Comedy,"Chernin Entertainment, TSG Entertainment, 20th Century Fox",Jake Szymanski,"Zac Efron, Adam Devine, Anna Kendrick","hawaii, wedding, wedding date, satirical, joyous, ambiguous, amused, antagonistic, disheartening, dubious, sarcastic",44100000,2016,22781320.31326481
399035,tt1590193,The Commuter,6.364,4411,Released,2018-01-11,30000000,119942387,3.5801,104,en,"Action, Thriller, Mystery","StudioCanal, TF1 Films Production, The Picture Company, Ombra Films",Jaume Collet-Serra,"Liam Neeson, Patrick Wilson, Sam Neill","conspiracy, train",89942387,2018,23061066.68673519
581387,tt11285908,Ashfall,6.814,585,Released,2019-12-19,17700000,61321941,3.4449,128,ko,"Action, Adventure, Thriller","Dexter Studios, CJ Entertainment, Perfect Storm Film, Dexter Pictures",Kim Byung-seo,"Lee Byung-hun, Ha Jung-woo, Don Lee","natural disaster, volcano, disaster, volcanic eruption, inter-korean relations, emby",43621941,2019,23259379.31326481
362136,tt3595298,Prem Ratan Dhan Payo,5.4,113,Released,2015-11-11,23400000,67000000,1.0243,164,hi,"Romance, Drama, Action","Fox Star Studios, Rajshri Productions",Sooraj Barjatya,"Salman Khan, Sonam Kapoor Ahuja, Neil Nitin Mukesh",bollywood,43600000,2015,23281320.31326481
363579,tt4914580,The Age of Shadows,7.205,336,Released,2016-09-07,9620000,53165427,1.4174,140,ko,"Action, Thriller","Harbin, Warner Bros. Korea, Dark Circle Pictures",Kim Jee-woon,"Song Kang-ho, Gong Yoo, Han Ji-min","japan, shanghai, china, independence movement, 1920s, korean resistance, japanese occupation of korea, korea",43545427,2016,23335893.31326481
585245,tt2397461,Clifford the Big Red Dog,7.178,1745,Released,2021-11-10,64000000,107347356,5.6871,97,en,"Family, Adventure, Comedy, Fantasy, Animation","Paramount Pictures, Entertainment One, New Republic Pictures, Scholastic Entertainment, Kerner Entertainment Company",Walt Becker,"Darby Camp, Jack Whitehall, Izaac Wang","based on novel or book, dog, giant dog, pets, live action and animation, cgi-live action hybrid, animated character",43347356,2021,23533964.31326481
283445,tt2752772,Sinister 2,5.882,2157,Released,2015-08-19,10000000,53329150,2.7939,97,en,Horror,"Tank Caterpillar, Blumhouse Productions, Automatik Entertainment, Entertainment One, IM Global, Steady Aim, Gramercy Pictures",Ciarán Foy,"James Ransone, Shannyn Sossamon, Robert Daniel Sloan","nightmare, police, investigation, supernatural, haunted house, snuff, deputy, sequel, evil spirit, murder, private investigator, disappearance, investigator, twins, killer, evil, ritual murder, ghost, mysterious killer, evil child, isolated farmhouse, cold case, supernatural power, rural",43329150,2015,23552170.31326481
497814,tt7137846,Breaking In,6.0,666,Released,2018-05-05,6000000,49078000,1.3423,88,en,"Thriller, Crime, Action","Will Packer Productions, Breaking In Pictures",James McTeigue,"Gabrielle Union, Billy Burke, Richard Cabral","mother, hostage, home invasion",43078000,2018,23803320.31326481
389015,tt5580036,"I, Tonya",7.485,5891,Released,2017-12-08,11000000,53900000,3.2946,120,en,"Drama, Comedy","LuckyChap Entertainment, Clubhouse Pictures",Craig Gillespie,"Margot Robbie, Sebastian Stan, Allison Janney","sports, competition, olympic games, portland, oregon, biography, based on true story, rivalry, figure skating, domestic violence, poverty, overbearing mother, ice skating, 1990s, winter sport, abusive mother, emotional abuse, mother daughter relationship",42900000,2017,23981320.31326481
501907,tt3224458,A Beautiful Day in the Neighborhood,6.962,1639,Released,2019-09-07,25000000,67900000,3.2008,109,en,"Drama, History, Family","TriStar Pictures, Tencent Pictures, Big Beach",Marielle Heller,"Matthew Rhys, Tom Hanks, Chris Cooper","friendship, male friendship, based on true story, kindness, estranged father, investigative journalism, 1990s, semi-biographical, hand puppet, based on magazine, newspaper or article, television journalist, tv show, television star, television host",42900000,2019,23981320.31326481
299245,tt2309260,The Gallows,4.928,945,Released,2015-07-09,100000,42964410,2.1255,81,en,"Horror, Thriller","Tremendum Pictures, New Line Cinema, Blumhouse Productions, Management 360, Warner Bros. Pictures",Travis Cluff,"Cassidy Gifford, Ryan Shoos, Pfeifer Brown","high school, gallows, tragedy, hanging, found footage, stage production",42864410,2015,24016910.31326481
579974,tt8178634,RRR,7.748,1380,Released,2022-03-24,69000000,160000000,8.0286,185,te,"Action, Adventure, Drama",DVV Entertainment,S. S. Rajamouli,"N.T. Rama Rao Jr., Ram Charan, Olivia Morris","rescue, revolution, liberation, slavery, male friendship, freedom fighter, british empire, interracial romance, historical fiction, period drama, historical, 1920s, history of india, killed in action, war",91000000,2022,24118679.68673519
521777,tt6977338,Good Boys,6.853,1875,Released,2019-08-14,20000000,111037232,3.9176,89,en,Comedy,"Good Universe, Point Grey Pictures",Gene Stupnitsky,"Jacob Tremblay, Keith L. Williams, Brady Noon","drone, best friend, first kiss, sex toy, tween, generation z, child protagonist, spin the bottle, playful",91037232,2019,24155911.68673519
395992,tt5442430,Life,6.442,7470,Released,2017-03-22,58000000,100541806,5.8787,104,en,"Horror, Science Fiction, Mystery, Thriller","Columbia Pictures, Skydance Media",Daniel Espinosa,"Jake Gyllenhaal, Ryan Reynolds, Rebecca Ferguson","planet mars, alien life-form, space, astronaut, space station, intelligent, trapped in space, extraterrestrial life, alien on board, death of astronaut, cliché",42541806,2017,24339514.31326481
539537,tt0983946,Fantasy Island,5.789,2504,Released,2020-02-12,7000000,49500000,2.5374,109,en,"Adventure, Fantasy, Horror, Mystery","Blumhouse Productions, Columbia Pictures, Tower of Babble Entertainment",Jeff Wadlow,"Michael Peña, Maggie Q, Lucy Hale","cave, private investigator, remote island, reality vs fantasy, interracial adoption, fame-seeking, brother brother relationship, female bully, based on tv series, independent film, hidden desires, gay brother",42500000,2020,24381320.31326481
474395,tt7424200,Teen Titans Go! To the Movies,7.18,1123,Released,2018-07-27,10000000,52390236,3.2761,84,en,"Animation, Action, Comedy, Science Fiction","Warner Bros. Animation, DC Entertainment",Aaron Horvath,"Greg Cipes, Scott Menville, Khary Payton","movie business, dc comics, superhero, time travel, slapstick comedy, hollywood, super power, aftercreditsstinger, duringcreditsstinger, based on tv series",42390236,2018,24491084.31326481
549053,tt8623904,Last Christmas,7.228,2443,Released,2019-11-07,30000000,121600000,2.2059,102,en,"Comedy, Romance","Universal Pictures, Feigco Entertainment",Paul Feig,"Emilia Clarke, Henry Golding, Michelle Yeoh","london, england, holiday, romcom, singing, homeless shelter, holiday season, angry, christmas, santa's elves, introspective, intimate, intense, romantic, admiring, adoring, amused, awestruck, familiar, vibrant",91600000,2019,24718679.68673519
